id,created_at,category,title,description,challenge_id_text
8767,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0767
8768,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0768
8769,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0769
8770,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0770
8771,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0771
8772,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0772
8773,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0773
8774,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0774
8775,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0775
8776,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0776
8777,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0777
8778,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0778
8779,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0779
8780,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0780
8781,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0781
8782,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0782
8783,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0783
8784,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0784
8785,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0785
8786,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0786
8787,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0787
8788,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0788
8789,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0789
8790,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0790
8791,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0791
8792,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0792
8793,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0793
8794,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0794
8795,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0795
8796,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0796
8797,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0797
8798,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0798
8799,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0799
8800,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0800
8801,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0801
8802,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0802
8803,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0803
8804,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0804
8805,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0805
8806,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0806
8807,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0807
8808,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0808
8809,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0809
8810,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0810
8811,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0811
8812,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0812
8813,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0813
8814,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0814
8815,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0815
8816,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0816
8817,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0817
8818,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0818
8819,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0819
8820,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0820
8821,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0821
8822,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0822
8823,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0823
8824,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0824
8825,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0825
8826,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0826
8827,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0827
8828,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0828
8829,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0829
8830,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0830
8831,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0831
8832,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0832
8833,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0833
8834,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0834
8835,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0835
8836,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0836
8837,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0837
8838,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0838
8839,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0839
8840,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0840
8841,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0841
8842,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0842
8843,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0843
8844,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0844
8845,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0845
8846,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0846
8847,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0847
8848,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0848
8849,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0849
8850,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0850
8851,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0851
8852,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0852
8853,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0853
8854,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0854
8855,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0855
8856,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0856
8857,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0857
8858,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0858
8859,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0859
8860,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0860
8861,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0861
8862,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0862
8863,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0863
8864,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0864
8865,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0865
8866,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0866
8867,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0867
8868,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0868
8869,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0869
8870,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0870
8871,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0871
8872,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0872
8873,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0873
8874,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0874
8875,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0875
8876,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0876
8877,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0877
8878,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0878
8879,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0879
8880,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0880
8881,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0881
8882,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0882
8883,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0883
8884,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0884
8885,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0885
8886,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0886
8887,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0887
8888,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0888
8889,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0889
8890,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0890
8891,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0891
8892,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0892
8893,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0893
8894,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0894
8895,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0895
8896,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0896
8897,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0897
8898,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0898
8899,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0899
8900,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0900
8901,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0901
8902,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0902
8903,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0903
8904,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0904
8905,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0905
8906,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0906
8907,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0907
8908,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0908
8909,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0909
8910,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0910
8911,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0911
8912,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0912
8913,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0913
8914,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0914
8915,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0915
8916,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0916
8917,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0917
8918,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0918
8919,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0919
8920,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0920
8921,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0921
8922,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0922
8923,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0923
8924,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0924
8925,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0925
8926,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0926
8927,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0927
8928,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0928
8929,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0929
8930,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0930
8931,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0931
8932,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0932
8933,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0933
8934,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0934
8935,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0935
8936,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0936
8937,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0937
8938,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0938
8939,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0939
8940,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0940
8941,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0941
8942,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0942
8943,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0943
8944,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0944
8945,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0945
8946,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0946
8947,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0947
8948,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0948
8949,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0949
8950,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0950
8951,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0951
8952,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0952
8953,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0953
8954,2025-07-22T08:59:27.438182,Purpose,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",PUR-0954
8955,2025-07-22T08:59:27.438182,Purpose,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",PUR-0955
8956,2025-07-22T08:59:27.438182,Purpose,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",PUR-0956
8957,2025-07-22T08:59:27.438182,Purpose,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,PUR-0957
8958,2025-07-22T08:59:27.438182,Purpose,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,PUR-0958
8959,2025-07-22T08:59:27.438182,Purpose,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",PUR-0959
8960,2025-07-22T08:59:27.438182,Purpose,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,PUR-0960
8961,2025-07-22T08:59:27.438182,Purpose,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",PUR-0961
8962,2025-07-22T08:59:27.438182,Purpose,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",PUR-0962
8963,2025-07-22T08:59:27.438182,Purpose,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,PUR-0963
